Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,234315.4605
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,155.7860646,147.5672433,147.9536547,154.8701595,172.1860281,185.4653836,187.2765184,187.871083,193.6965699,211.2504578,226.7949549,238.3889994,261.0323874,325.8549326,405.1769378,438.7887681,461.9341178,508.3496481,540.049461,630.0240141,729.5464861,805.4616542,776.9719176,735.7974971,730.1272036,745.1302961,755.6000307,761.4666457,798.2753483,812.7069714,917.1259131,866.653822,890.0876921,935.1073023,1012.040648,1123.622561,1212.797292,1263.926253,1203.832753,1161.048943,1248.929269,1243.154241,1256.166136,1398.337707,1639.21828,1927.083063,2260.409427,2761.056264,3264.379336,3151.852496,3799.772428,4478.81407,4716.359075,4934.979442,5040.8028,4720.150396,4709.368042,5116.240783,5384.002157,5448.65078,5206.168295,6074.084921,
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.044329,2424.907674,1207.542898,1343.315289,1795.552411,2372.541083,2327.729331,1959.560738,1875.817764,1915.393753,1861.898065,1823.023561,1989.135125,2440.476943,2795.899261,3072.678573,3362.968419,4079.391954,4841.251694,4584.709832,4577.688755,5098.097583,4728.308142,5241.058345,5495.735049,4861.553971,5149.589074,5450.492881,6108.740108,6070.388054,5965.450232,6694.641126,
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,46.78519456,57.54698184,56.07507429,58.46546333,63.25645753,76.66695541,87.32165167,82.01019211,124.2222546,137.9665952,151.3752975,172.8705344,221.0315173,238.6804815,204.3011034,173.2970044,165.0272848,153.5388424,170.0360761,222.2261563,246.7015364,251.7025992,248.6655538,299.8216159,298.5686887,304.0278708,296.4580146,214.3626457,272.7950323,274.4224086,260.3559663,274.9743973,315.1714678,263.4983842,299.4121725,326.9666718,381.9485634,427.7173459,473.9950135,506.911863,579.2571627,676.1270633,680.6499919,688.327813,810.1826007,753.3921936,778.7970906,818.4303911,723.5042025,750.0518281,795.682733,856.3565318,840.175765,822.906144,873.7948624,
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9171.061035,9438.557327,9724.33797,10273.45181,10720.90588,11083.0128,11081.00804,11853.18975,13772.22072,15243.15901,15866.14215,16723.87768,19485.95061,22205.28275,21083.12592,21799.16274,23155.56281,22527.75911,24770.93408,26754.26233,24921.579,25624.46364,28823.52512,31567.94224,31198.24145,28977.56557,33486.67198,
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,26.31844867,26.98349598,28.43417171,20.01857887,16.57765208,12.78696419,12.90023822,20.39564174,20.68229563,21.22087165,20.03866443,22.22352853,22.87092841,33.63001149,37.18938158,37.34791764,31.70221744,28.48834985,28.01570237,30.19791486,31.21854617,37.49581383,40.28904923,37.46419564,35.54232758,42.32094032,37.87297172,35.8273662,42.41195118,50.7829482,52.5358126,53.7388483,67.23767783,90.26444814,113.7881689,132.6388273,128.1057198,103.6268381,125.3022579,150.4078289,135.1797056,131.4673541,165.2586951,198.3769239,221.8659075,246.6924955,321.8283481,472.2605905,600.9316172,765.2418886,1086.838467,1161.305962,1195.9378,1238.72871,1224.562343,1161.861778,1175.202557,1274.915657,1295.201448,1477.45287,1209.926942,
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,215.6129318,218.8393046,230.5941522,246.9364287,266.6923631,293.2432386,327.396323,380.5149744,491.9298723,730.0932634,825.6800636,987.1584148,1107.301856,1158.784833,1406.282738,1633.704087,1541.179836,1709.165413,1862.263136,1910.735406,2020.546192,2203.311396,1871.138189,1670.499194,1634.562634,2216.07177,1117.015638,1200.05073,1205.775617,1266.248436,1444.595481,1631.719455,1690.831626,1689.957459,1801.980157,1873.954658,1857.936587,1775.551613,1905.152125,2220.310443,2571.02295,2940.604059,3518.899714,4259.646457,4070.213714,4602.591674,4653.594388,4929.641609,4445.600648,4317.813096,3805.684009,3832.818509,3739.153088,3491.192578,3438.715899,3093.878473,3573.165173,
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.4824,7328.932252,6586.721279,7189.293287,7388.147794,6517.163752,7033.604899,7803.411137,8850.092733,8909.653336,7677.152226,9465.703999,
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,1328.237815,1432.487502,1492.921975,1121.327362,1138.956796,1470.207231,1494.241213,1545.234053,1686.592152,1184.762914,1081.33412,589.141694,338.4565525,402.2650748,623.1574552,570.9379005,495.8218917,467.513953,435.4184944,463.8538819,512.81947,559.827709,633.9465596,784.912072,986.0180138,1322.640638,1625.31852,2134.949772,1718.914022,2660.28811,3793.743754,4402.304523,4422.300876,4211.939454,3919.351148,3690.756716,3708.248223,4165.022739,4394.947147,4041.174196,4566.140154,
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16640.31518,16603.46006,16829.3972,15371.2423,14986.37602,14877.08168,15641.65778,13933.67919,14772.49616,13880.4265,14247.7893,14806.00679,16044.43073,17665.10075,24054.91561,30751.64107,25882.63359,23707.32881,,,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.9270834,191.0672337,192.137251,187.5259032,185.954117,239.8574043,281.3769425,311.0451378,344.7020952,318.3426885,296.2873986,303.6651317,328.5282724,387.4764538,422.642221,442.558692,491.0992179,574.7707482,531.0269665,481.26818,605.2734686,667.7174243,672.2042363,680.3750335,594.2265335,430.9931688,462.7001369,504.53589,508.1636746,449.9552098,491.8391128,
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,,184.7742563,185.4210914,184.5585173,239.3779142,264.4314143,267.9546225,275.7244617,294.7728737,270.9895907,275.7136584,290.1940559,328.7538521,401.8693359,484.8420046,540.0485347,577.701302,578.4499323,565.9289631,650.4214823,695.5125919,712.4473997,693.7081972,707.7326084,633.5964943,578.2188421,659.9682085,726.4173097,742.4267814,742.003754,751.1934824,1032.612014,1007.806751,825.7924725,840.0502399,878.7528428,877.8276666,834.0455725,796.8418094,757.8096814,660.3047731,632.2145622,629.7822957,711.3824822,801.7786831,974.6575859,1272.082434,1378.213345,1610.23921,1418.939924,1646.131442,1919.454524,1850.384968,1929.773521,1715.388838,1562.725248,1579.198554,1634.643606,1749.954236,1839.96445,1868.466574,2166.046799,
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,776.6443341,893.9149524,1087.698161,1275.035826,1171.576087,1165.15842,1086.535025,1088.436401,1027.993975,1054.474835,1422.556552,1815.351405,2046.047998,2075.538168,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3695.934909,3929.075495,3856.625227,4018.948897,4793.718179,5388.065784,5282.906022,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9766.756465,10368.61343,9509.934655,9967.881736,10844.03633,11645.98198,11405.72682,9007.419102,9106.237202,
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,45.00223576,47.07859285,48.1992279,49.00729697,48.80162604,56.11395643,62.13539873,62.80957098,55.67700788,58.90069125,62.81573281,77.04553943,83.44938556,88.92322883,106.8562044,116.1190527,123.2603489,143.6800108,163.3783885,175.5257078,197.4760799,189.8322674,173.945144,173.2972379,164.6012612,148.371964,149.6437311,142.6103093,157.6195061,173.322483,197.1527885,224.1292814,177.8984048,201.8709076,116.6429176,138.1868247,221.2334937,253.3355377,163.1112455,161.8305849,155.2628413,149.2764615,296.6395682,265.457178,280.0740241,286.6110498,304.7664746,328.4760994,383.0981454,432.9783277,472.8533786,528.4531271,386.906541,344.3967712,367.0242697,376.2462048,312.1427971,500.1655472,537.9322041,584.3628673,628.699482,634.8356601,
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,244.6126273,235.5312046,240.443328,292.57773,302.6781458,325.195444,336.5586411,332.8028481,339.0987544,364.2109992,374.92533,402.2096572,466.8993184,692.6900037,837.7518707,800.3824427,927.796033,1075.331828,1304.090988,1647.662444,1852.949179,1843.36937,1925.461244,2123.212862,2311.211795,2065.123266,1782.571252,2007.203191,2134.505289,2282.50536,2513.218167,2727.528585,3193.635381,3511.525808,3802.107621,4405.116764,4874.819725,4706.314913,3308.835653,3538.362993,4087.562593,3941.122666,4177.104942,4454.526764,4924.338111,5536.825787,6137.112059,7143.935816,8343.385919,7167.883295,8880.109965,10209.38195,10601.51389,10727.69966,11045.44513,9699.584021,9555.651202,9979.800841,11074.06409,11132.02393,10160.78325,11109.26184,
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2939.4432,2991.592897,3155.097538,3283.141453,3480.426945,3729.969704,4044.247215,4231.867351,4579.98226,4912.487595,5129.091844,5504.815818,5997.485632,6640.805988,7206.816797,7773.084689,8613.028989,9400.465837,10424.52908,11515.45602,12437.7765,13816.07939,14242.84546,15336.63023,16803.68988,17833.07274,18619.66329,19672.45944,21172.75339,22644.6565,23645.61431,24086.21645,24967.70632,25765.54155,26925.46151,27891.38744,29105.32086,30518.03962,31691.91778,33320.92229,35151.3296,35831.37937,36651.82911,38395.22158,40788.09354,43368.25243,45741.03259,47727.48204,48398.10295,46581.28354,48552.94241,50289.0244,51881.17089,53234.1501,54714.47093,55452.42138,56312.43488,58423.88588,61174.77734,63198.70132,61451.97615,68369.66279,
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2481.67107,2278.578501,2107.11022,2223.825423,1837.324674,1470.962343,1603.804524,1973.611025,2065.533915,1968.148909,2037.927013,2117.017217,2346.287909,2153.36959,2352.660539,2478.243491,2417.605515,2453.846341,2231.108017,2175.443758,2156.098944,1916.251633,1773.439462,2571.999057,3407.846956,3692.762447,4027.961706,4394.512358,4222.34768,4322.63941,5445.38292,5873.079494,6017.157069,5463.017361,5544.097423,4965.68086,4614.881721,5453.570622,5687.399093,5126.176144,4251.172766,4865.557765,
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1763.475053,1756.219639,1865.665984,2165.901129,2529.892703,3203.711462,3449.881481,4038.318701,4220.182101,4865.675418,6163.412583,5957.563617,6158.971525,6152.761398,7561.196566,8443.155721,6817.834959,6208.647025,5540.402786,5249.364938,5534.612458,7634.709306,9271.608128,12665.90595,13092.32551,14800.79125,15133.16243,16261.95536,15297.04813,16037.02485,18721.06526,18257.21643,16339.80117,17324.25283,17435.74764,16039.17388,15174.27743,16885.89613,21817.32381,25770.54099,26861.71059,29604.04382,36864.87792,37353.75078,35391.08018,37494.88437,40697.63007,37294.02726,38503.26306,39675.58194,32428.58249,32286.91529,33874.92376,36312.72787,34797.51866,34800.75951,37159.54677,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,128.5305908,134.8455766,143.283953,153.3720202,148.0353503,166.1230091,168.3154023,154.9937382,145.1382723,137.7655485,139.1771623,144.582815,150.7778711,187.0554611,197.463942,196.40257,193.9486072,228.7911292,305.3800494,352.3008025,406.3587009,340.9996382,307.354533,266.4703297,209.5318113,200.4254447,257.0199062,292.408723,289.6701399,268.5494044,419.6038769,380.53665,380.1490711,332.062191,204.1495857,234.619617,237.0149767,218.2461343,243.5175392,225.953526,192.8777195,203.5264869,223.3524016,263.0912436,281.3253773,316.3656254,331.1037838,384.71836,472.1784708,458.4219127,471.6126517,507.6025233,525.047324,548.1578755,560.7545092,481.1112995,497.0361334,514.5433128,567.3308067,550.9635555,564.8220018,590.6294548,
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,93.39521717,97.41905887,104.8506942,108.0136245,113.6561477,117.6630646,124.7894106,99.85544728,97.74261136,122.0400255,225.7695744,161.5439014,210.9954798,254.3873472,406.2701421,441.9785958,561.5500999,541.156246,532.2174337,667.9817219,880.0619837,2187.886436,1844.849844,1223.603921,903.4493516,882.2827027,638.7316957,598.2909687,549.5037556,474.4569001,567.5179022,502.8228697,477.0807565,270.0275238,320.8257868,407.2782992,460.3241902,478.5769399,467.9390142,496.030187,565.3043172,577.0569695,733.5381615,786.8024093,992.7452801,1250.406675,1652.15369,1876.412777,2227.789952,1883.887348,2280.111979,2504.878279,2728.022683,2976.756736,3200.953146,2679.554765,2144.779938,1941.879485,2125.834282,2204.181574,2074.613928,2065.749068,
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,125.0805543,130.3918528,139.5206022,149.4352442,169.2151126,271.8409327,282.1723709,296.1564401,303.7140403,316.0485033,317.6522266,327.2926676,338.3716122,407.6312233,549.217826,556.5880069,626.9381547,737.1151489,684.7046434,475.3281918,662.7740146,720.5814679,705.9655041,765.3110726,845.1534212,713.2054318,749.1427501,977.1025956,652.3448883,245.3560357,238.7650098,344.0500793,404.9537718,388.0218518,835.2363152,876.8598596,895.2622309,896.6502581,931.7959134,961.5515216,996.897852,1025.10851,993.3841143,999.885954,1075.998562,1158.883368,1223.072856,1323.829829,1493.904544,1438.086823,1495.737186,1644.799354,1746.425626,1794.786575,1913.521348,2025.324776,2079.448266,2127.280585,1981.85912,1890.273065,1863.109257,2045.535402,
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2642.956118,2927.072939,3378.614797,4104.45103,5345.575444,6440.97842,7335.508997,7925.688062,9166.808195,11179.38956,12798.54325,13791.86226,11520.44787,11072.65845,10680.35904,9977.160217,9926.129971,13783.85011,16709.55968,17744.50138,17397.69168,21290.86038,21732.23076,23904.03742,23122.41077,24646.31431,29258.13435,29006.80945,26700.53713,27885.80838,28272.64325,26214.49855,26896.54811,29343.245,35750.97466,40436.61823,41994.71353,44900.93814,51799.20855,57879.94376,52722.21306,50999.74512,54230.3129,50070.1416,52198.89756,52900.53742,45193.40322,46039.10593,48675.22234,53044.53244,52476.27325,52162.57012,57767.87881,
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.64159,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.28147,24281.09614,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.70433,37321.9742,36629.0309,34788.35985,36371.05095,38131.46061,38542.7151,43084.47247,50134.89077,57603.83602,66810.47852,74148.32008,85139.96045,96944.09561,79977.69708,87693.79007,100600.5624,101524.1419,102913.4508,97019.18275,74355.51586,70460.56053,75496.75406,82267.80932,75719.7529,67329.67779,89154.27609,
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,49.99383985,51.32196539,54.30957574,46.08744757,45.08833375,65.45627078,79.05808294,71.86789705,64.51145607,64.47433692,69.27090364,69.10171858,78.46165671,72.893253,89.38255121,113.1582072,102.08838,95.0075015,107.7431176,121.4845446,124.7347084,142.492984,146.535247,146.1814659,150.5813858,149.363094,158.9338398,161.3675903,186.2644755,184.132357,184.9237558,194.8000167,164.2928089,172.0966701,186.5942635,197.3096505,198.4544651,211.5619465,204.876507,208.4914738,223.7118919,240.7051592,238.8612541,246.4858378,279.7242003,309.3104058,341.02814,386.5295864,466.6933791,475.6359761,589.1654349,791.225217,794.0927699,809.3846006,827.744346,882.3074488,880.2244881,1027.965486,1161.534374,1185.682675,1139.190277,1208.218534,
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644.519128,6423.748679,9280.658894,9210.009692,9566.21254,7736.223636,8719.366526,9361.383343,10400.98907,9786.026526,9307.886768,10648.14139,
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,,2772.918597,3294.648943,4323.196535,4610.570426,4171.76974,4373.840998,4950.588205,5936.98526,6668.138666,7467.168038,7813.887543,7656.475732,7598.312039,6713.760131,7600.565242,9427.55394,12330.91683,13759.15563,13312.38559,13663.02162,12230.07345,11793.13924,13094.34545,15280.31278,17400.42018,18794.43604,17474.18703,14738.44557,15322.22383,13641.10272,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26654.5932,32479.98174,31252.96256,28209.36233,33676.77412,38387.62708,39973.38076,42976.64959,44572.89875,38630.72659,40058.19616,42924.9956,43250.44097,42865.23364,41596.5055,48781.02663,
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1338.594735,1388.355347,1477.930335,1571.379835,1694.332504,1815.118178,1967.629142,2087.000945,2237.685281,2433.399802,2622.672297,2866.95168,3287.294484,3927.732625,4353.887609,4829.575338,5186.951309,5795.835268,6895.732138,7888.216891,8684.713427,8761.832467,8557.730702,8765.833992,9096.805642,9507.420955,11426.21895,13130.22703,14683.96526,15240.24071,17017.73385,17834.64218,19000.11553,19086.74582,20308.54385,22207.04018,22218.36819,21710.7557,21768.37884,22694.5498,23026.09771,22637.47809,23442.88077,26030.54753,28768.34854,30196.59847,31620.64301,34356.7954,36204.78842,33635.03299,35053.00029,37510.4689,37238.62736,37492.02939,38000.94309,35599.08004,36049.37851,37403.38787,39348.31436,39531.66035,38326.8576,42446.85932,
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,106.5792218,111.5455036,172.2596227,296.314894,367.1716214,382.1413017,437.0053369,518.1277156,662.9644812,2180.95948,2663.510125,3106.757752,3164.870097,3002.247483,3875.381491,5879.099443,6748.752492,6636.838108,6585.06598,6927.923478,7393.469229,5073.84568,5094.191151,5165.729577,5468.528327,6475.41707,5984.360617,6272.469437,6029.876388,6054.743884,6352.823059,6913.146462,7052.69677,6139.732825,6742.824603,8321.393867,8191.512832,8380.038952,8896.90253,10030.44443,12357.70139,14533.72942,16151.27584,22974.27735,17937.97957,22552.19901,24166.09631,24722.63882,23563.9406,23121.20638,18777.43306,17082.2062,17802.57512,19887.57431,19132.15227,16707.62301,19509.46646,
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,286.045191,332.7365519,394.1926333,558.4023106,1005.571735,1094.637785,1325.752418,1453.634384,1562.55516,1979.606615,2683.947336,2636.237089,2435.918874,2247.233785,2210.438061,2050.07774,2025.44639,2345.858175,2571.981314,2623.018633,3057.694252,3073.704661,3293.280008,3084.449048,3169.376612,3579.186672,3705.688148,3788.311644,3644.00573,3848.546652,4275.743529,4179.361755,4427.978388,5408.822999,6594.8126,7830.04686,8968.752929,10676.42775,12721.48231,10649.62785,12135.40659,14656.7516,14983.36506,15301.16205,15443.89338,12502.09538,12087.12239,12894.07583,14062.50398,13540.40029,11683.18606,13878.81484,
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,81.5869473,87.51737247,89.49333554,93.88388625,102.9612072,114.3720186,123.3304709,136.6380925,143.2879463,150.5478041,169.1240002,175.19892,150.6172113,99.29793153,134.5321801,164.8480958,187.4969066,208.7761202,238.1558325,254.3477606,293.3918898,333.4583921,349.8417623,315.0172659,331.3887658,320.67981,317.0297983,319.9153919,356.3352154,359.7284801,346.6685155,382.750576,399.4650488,412.6749999,404.6067598,455.5076031,461.399865,441.7546338,427.5063275,420.6826016,531.3064961,499.2183062,489.4255272,549.870377,631.4711708,688.5005879,770.8433394,837.6315379,914.7314893,884.4410142,911.0904448,1075.450496,1109.679115,1126.041261,1173.392454,1282.443153,1468.821421,1567.640986,1620.742857,1437.165907,1322.315036,1505.010193,
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,476.6214222,516.0318634,545.1198665,586.0730077,610.4296553,650.4760575,687.7890677,743.5822157,776.9504034,828.5852785,891.0546713,977.4514583,1044.15554,1162.283885,1294.338833,1403.733812,1454.779187,1501.943289,1737.554765,1937.715489,2357.750154,2607.18005,2814.181852,2822.853811,2879.238835,2977.388971,3025.347225,2972.128314,2514.153933,2467.535308,2626.14328,2827.558388,3148.447531,3368.202787,3518.953402,3524.881271,3561.290458,3775.571536,4012.054165,4121.56222,4099.00654,4084.258536,4163.521959,4304.10698,4629.029316,4953.12998,5385.564243,6205.821576,7197.110786,7618.438459,8124.558307,9403.439908,10767.29318,11932.28622,12837.24796,13669.55944,14382.23238,15185.97248,15588.33733,15826.08235,12569.17154,14617.60448,
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,252.8367799,276.7348992,304.5537954,324.0408823,380.7725273,438.5541353,504.0907626,497.0709552,446.622489,485.926791,548.0032346,595.8598297,642.9563698,749.2022469,920.387869,1092.974586,1007.638707,901.1239081,752.4611604,934.0470686,1036.321386,1208.125831,1185.401477,920.5297127,911.7892245,838.0591412,754.3499261,1001.496679,730.2097626,1040.47519,1194.548302,1520.677362,1560.546504,1481.340989,1871.392109,2180.566639,2218.321747,2292.396517,2149.701063,1911.735017,1941.31826,1925.97942,2003.971081,2126.137824,2393.665897,2702.237701,3123.320159,3572.363589,4184.885982,4164.970483,5047.249307,5826.832307,6475.68607,6697.185268,6614.933339,6180.194957,6163.791026,6676.284221,6912.110297,6955.809959,6056.343903,6621.574336,
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,263.8368619,278.4769914,164.1334633,177.3323949,186.5412591,198.6647729,213.2939156,223.1535328,242.8683592,262.4052429,201.9249687,217.9777579,230.0761791,282.442086,377.1069607,398.0532228,445.801648,499.1024173,561.378575,662.0510301,761.0199977,815.2212441,828.5676462,723.0843629,667.6675722,637.8374132,605.7258435,658.2134903,734.4294092,806.8498184,820.4871803,821.4532309,936.1482704,938.7637347,1081.432956,1222.290947,1334.105656,1294.110128,1000.005467,1123.163083,1073.263222,991.1479821,1037.174125,1049.387134,1122.855862,1245.286403,1452.220641,1741.603172,1990.35559,1893.281164,2201.775071,2431.202037,2671.777205,2847.566937,2935.925556,2974.299531,3038.149734,3077.43564,3194.674521,3413.847924,3224.422551,3460.530963,
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7416.480787,7913.450676,8220.487633,7744.627767,8297.895213,9603.797085,9805.92283,10270.45854,10380.26908,9960.84139,10029.28803,10795.56469,11835.38393,12418.82617,13580.00674,15761.36338,16743.37674,16011.66115,15948.27586,15567.09087,14016.2475,12083.88815,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,116.0799616,120.2708663,125.4147715,129.6098009,140.3469617,154.8748482,172.1219258,190.1739309,204.2476262,226.760594,259.3498693,281.5329336,328.9547002,486.1658806,536.8379179,485.4570135,529.391763,562.3728239,653.7601026,754.009151,820.0183098,788.2646915,732.1148968,775.6486257,756.4239852,702.9202487,751.6596381,873.2080058,993.5669721,942.177113,833.053995,948.9851423,1058.341136,1159.13976,1236.110584,1004.249699,1077.188504,995.1972595,737.413721,653.4081341,639.2791999,540.6738896,509.0304919,580.5981672,624.0353213,748.7350734,1245.488437,1379.148388,1635.032299,1578.993272,1879.236413,2303.797461,2653.153909,2578.510135,2742.233338,2502.084291,2332.69748,2495.131383,2584.298769,2593.80465,2446.066306,2672.94579,
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3686.8193,4147.465501,4123.135618,4518.108226,4398.081043,4501.454067,4991.244358,5207.171421,5701.602212,6681.386472,8021.505743,9035.410467,11254.51739,13996.02515,11526.05589,12504.25019,13776.61155,13010.92339,13558.41406,14182.1375,12560.05142,12378.75944,13815.6218,15504.58048,15699.91135,15816.9894,17999.90995,
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,110.9717721,112.1056983,119.5394585,135.9644093,123.5642206,135.8231825,145.4812938,133.9415839,137.6173654,151.8941868,181.0186815,172.3321185,195.2556375,233.4637614,321.9512673,357.4497511,407.4540228,438.0488742,473.2165872,579.0222717,693.7981817,941.6060463,859.4123369,669.2289176,595.989823,584.5522831,548.1032901,584.7567914,597.9498211,589.8201935,942.2779995,484.9968466,373.3128279,322.2890998,290.5496424,359.3464065,388.211739,416.7736105,418.6338871,445.0318286,501.3299306,463.6746584,517.7750987,546.5239382,661.9806777,802.9746787,986.0459078,1161.531646,1409.217671,1250.393287,1427.814133,1615.106356,1703.429846,1813.796193,1870.798685,1550.798612,1385.874037,1436.420704,1455.859757,1463.306586,1337.464153,1418.593326,
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.76057,31615.06679,32916.8668,31393.90737,32640.71034,
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,934.0821561,1064.537713,1302.266268,1747.989041,2000.418246,2127.637507,2173.283934,2267.371003,2457.313216,2755.624618,3368.366669,3245.975214,3079.949566,2735.491066,2522.747476,2705.193002,3861.948433,4803.866095,5623.697,6056.381028,7884.617988,8958.985333,10810.56651,9534.656364,9977.319909,11781.36185,12185.0914,11575.50711,12199.20639,12475.29177,11526.37207,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22520.64231,23217.2955,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23330.81729,22242.40642,24567.50927,
